uuid,id,type,title,content,assigneeName,assignee,aiState,status,source,sourceType,Notion URL,Affected Platforms,Precision2,Precision,Shortcut,Effort,Urgence,Impact,Timeline,JPD,insights,parentType,parentName,parentUrl,creator,createdAt,release,releaseDate,feedbackUrl,automationUrl,productAreas
764a0f1e-2102-46b0-8eb0-35bb0e8fb611,2482,Problem,Delayed Enterprise Demand Recognition,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzc2NGEwZjFlLTIxMDItNDZiMC04ZWIwLTM1YmIwZThmYjYxMQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-27T23:34:23.849Z,,,,,Content Management System (CMS)
8b44b286-7d77-41a4-8211-82137f6a5403,2482,Problem,Release Stability Concerns,"<section data-type=""summary""><div><h1>A day in the life of a struggling customer</h1><p class=""editor-paragraph"">As the sun rises, a Webflow user begins their day with optimism, ready to tackle their web design projects. However, the morning quickly turns frustrating as they encounter a &quot;something went wrong&quot; error while trying to save their latest design changes. The anxiety of potentially losing hours of work looms over them, as they repeatedly attempt to save their progress, only to be met with persistent loading issues. The instability of the platform during these crucial moments leaves them feeling helpless and anxious, as they worry about the impact on their deadlines and client expectations.</p><p class=""editor-paragraph"">As the day progresses, the user faces further challenges when a new update to Webflow introduces unexpected bugs that disrupt their workflow. The once smooth design process is now riddled with obstacles, as components malfunction and site layouts break unexpectedly. The frustration mounts as they realize that these issues have been flagged by the community for some time, yet remain unresolved. By evening, the user is exhausted from navigating these hurdles, feeling disheartened by the lack of consistent, high-quality updates that could have prevented such disruptions. The day ends with a sense of unease, as they brace themselves for the possibility of encountering similar issues tomorrow.</p><h1>Pain-to-Feature</h1><h2>Identified Problems</h2><ul><li><p class=""editor-paragraph"">Inconsistent release stability leading to occasional instabilities.</p></li><li><p class=""editor-paragraph"">Lack of consistent, high-quality updates.</p></li><li><p class=""editor-paragraph"">Designs not saving properly, resulting in loading issues.</p></li><li><p class=""editor-paragraph"">Updates causing breaking changes or bugs.</p></li><li><p class=""editor-paragraph"">Unexpected changes occurring after making edits.</p></li><li><p class=""editor-paragraph"">Persistent bugs despite being flagged by the community.</p></li><li><p class=""editor-paragraph"">Publishing issues where sites do not fully update.</p></li><li><p class=""editor-paragraph"">Site layout occasionally breaking.</p></li><li><p class=""editor-paragraph"">Server restarts causing temporary unavailability of hosting and design.</p></li><li><p class=""editor-paragraph"">Challenges with integrating updates.</p></li></ul><h2>Potential Features to Address Problems</h2><ul><li><p class=""editor-paragraph""><strong>Enhanced Release Management:</strong> Implement a more robust release management process to ensure stability and minimize breaking changes.</p></li><li><p class=""editor-paragraph""><strong>Automated Testing Suite:</strong> Develop an automated testing suite to catch bugs before updates are released.</p></li><li><p class=""editor-paragraph""><strong>Version Control for Designs:</strong> Introduce a version control system for designs to prevent loss of work and facilitate easy rollback.</p></li><li><p class=""editor-paragraph""><strong>Community Feedback Loop:</strong> Establish a feedback loop with the community to prioritize and address persistent bugs.</p></li><li><p class=""editor-paragraph""><strong>Improved Update Integration:</strong> Create a seamless update integration process to reduce disruptions and errors.</p></li><li><p class=""editor-paragraph""><strong>Server Maintenance Notifications:</strong> Provide advance notifications for server restarts to minimize user impact.</p></li><li><p class=""editor-paragraph""><strong>Real-time Error Monitoring:</strong> Implement real-time error monitoring to quickly identify and resolve issues as they arise.</p></li><li><p class=""editor-paragraph""><strong>Comprehensive Release Notes:</strong> Offer detailed release notes to inform users of changes and potential impacts.</p></li></ul></div></section>",,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzhiNDRiMjg2LTdkNzctNDFhNC04MjExLTgyMTM3ZjZhNTQwMw==,CYCLE,,,,,,,,,,,15,,,,alexander@cycle.app,2025-03-27T23:34:18.360Z,,,,,Designer Tools & Features
06026f04-f250-41d7-bc1d-4cb00a62398e,2482,Problem,"Too Expensive vs. Wix/Squarespace
","<section data-type=""summary""><div><h1>A day in the life of a struggling customer</h1><p class=""editor-paragraph"">As the sun rises, a freelance web designer begins their day with a sense of determination, ready to tackle the challenges of building a new website for a client. They open Webflow, a platform they have come to rely on for its powerful design tools and flexibility. However, the excitement is quickly overshadowed by the looming concern of the platform&apos;s pricing. The designer is acutely aware of the high costs associated with hosting and the additional fees for essential features. As they sip their morning coffee, they ponder the sustainability of using Webflow for their small projects, especially when cheaper alternatives like Wix or Squarespace are just a click away.</p><p class=""editor-paragraph"">Throughout the day, the designer juggles multiple tasks, from creating responsive layouts to managing client expectations. Yet, the complexity of Webflow&apos;s pricing model lingers in the back of their mind, casting a shadow over their productivity. As the afternoon turns into evening, they find themselves grappling with the decision of whether to continue investing in a platform that, while robust, feels financially restrictive. The thought of explaining the high costs to clients, who often balk at the price of hosting and add-ons, adds to their stress. As they close their laptop for the night, the designer is left with a sense of frustration, wishing for a more transparent and affordable pricing structure that aligns with their needs and those of their clients.</p><h1>Pain-to-Feature</h1><h2>Addressing Competitive Pricing Concerns</h2><p class=""editor-paragraph"">Based on the feedback received, here are some potential features and improvements that could address the pricing concerns expressed by users:</p><ul><li><p class=""editor-paragraph""><strong>Transparent Pricing Model:</strong> Simplify the pricing structure to make it more transparent and easier to understand for users.</p></li><li><p class=""editor-paragraph""><strong>Flexible Pricing Tiers:</strong> Introduce more flexible pricing tiers that cater to different user needs, such as freelancers, startups, and enterprises.</p></li><li><p class=""editor-paragraph""><strong>Bundled Pricing Options:</strong> Offer bundled pricing options that include hosting and site features to provide better value compared to separate charges.</p></li><li><p class=""editor-paragraph""><strong>Discounts for Non-Profits and Startups:</strong> Provide special discounts or plans for non-profits and startups to make the platform more accessible.</p></li><li><p class=""editor-paragraph""><strong>Customizable Add-Ons:</strong> Allow users to customize their plans with add-ons, so they only pay for the features they need.</p></li><li><p class=""editor-paragraph""><strong>Localized Pricing:</strong> Implement localized pricing to accommodate different economic conditions in various regions.</p></li><li><p class=""editor-paragraph""><strong>Improved Value for Enterprise Plans:</strong> Enhance the value proposition of enterprise plans to justify the higher cost compared to consumer plans.</p></li><li><p class=""editor-paragraph""><strong>Free Plan Enhancements:</strong> Enhance the free plan by allowing the use of custom domain names and removing some basic feature restrictions.</p></li><li><p class=""editor-paragraph""><strong>Annual Commitment Flexibility:</strong> Offer more flexible annual commitment options, including partial refunds, to reduce financial restrictions.</p></li><li><p class=""editor-paragraph""><strong>Clear Communication of Pricing Changes:</strong> Ensure clear and timely communication of any pricing changes to avoid community upset.</p></li></ul><p class=""editor-paragraph"">By implementing these features, Webflow can better address user concerns about pricing and improve overall satisfaction with the platform.</p></div></section><p class=""editor-paragraph""></p>",,,USER_VALIDATED,In progress,https://product.cycle.app/app/webflow/doc/RG9jXzA2MDI2ZjA0LWYyNTAtNDFkNy1iYzFkLTRjYjAwYTYyMzk4ZQ==,CYCLE,,,,,,,,,,,91,,,,alexander@cycle.app,2025-03-27T23:34:18.384Z,,,,,Designer Tools & Features
2351200c-24ed-4e29-b6af-84f447d5a494,420,Feature,HTML/CSS Integration,"<p class=""editor-paragraph"">Allows users to seamlessly integrate manual HTML and CSS code into their Webflow projects for greater customization.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzIzNTEyMDBjLTI0ZWQtNGUyOS1iNmFmLTg0ZjQ0N2Q1YTQ5NA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:58.405Z,,,,,Code & Customization
cdc9917d-3a31-4ab0-821a-bde4f3bd1b82,419,Feature,Granular Control,"<section data-type=""summary""><div><h1>A day in the life of a struggling customer</h1><p class=""editor-paragraph"">Every morning, Alex, a dedicated web designer, starts the day with a cup of coffee and a long list of tasks to tackle on Webflow. As the clock ticks, Alex dives into the <strong>Designer Tools &amp; Features</strong> to make the website more appealing and functional. However, the lack of <em>granular control</em> over specific sections of the website quickly becomes a roadblock.</p><p class=""editor-paragraph"">Alex&apos;s frustration grows when trying to set up <strong>tracking differently per page</strong>. The current system only allows for a uniform setting across all pages, which is far from ideal. This limitation not only wastes valuable time but also affects the website&apos;s performance and analytics accuracy. Alex thinks, &quot;If only I could have more control without needing to code.&quot;</p><p class=""editor-paragraph"">As the day progresses, Alex faces another challenge: the need for a middle ground between <strong>editor level and designer level access</strong>. The inability to restrict designer-level access to certain pages means that Alex has to spend extra time managing permissions manually. This inefficiency leads to rising frustration and a sense of being stuck in a loop of repetitive tasks.</p><p class=""editor-paragraph"">By the end of the day, Alex feels drained and unproductive, knowing that these limitations are costing not just time but also potential revenue. The need for more <strong>granular control</strong> is clear, and Alex hopes for a solution that empowers users to design with precision and ease.</p></div></section><p class=""editor-paragraph"">Provides users with more granular control over specific sections of their website, even without code expertise.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2NkYzk5MTdkLTNhMzEtNGFiMC04MjFhLWJkZTRmM2JkMWI4Mg==,CYCLE,,,,,,,Medium,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:58.335Z,,,,,Designer Tools & Features
003edeb0-19b6-45a9-88fe-6531bb48897e,417,Feature,Render-Blocking CSS/JS Fix,"<p class=""editor-paragraph"">Addresses the issue of render-blocking CSS and JavaScript to improve site speed and performance.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzAwM2VkZWIwLTE5YjYtNDVhOS04OGZlLTY1MzFiYjQ4ODk3ZQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:58.195Z,,,,,Website Performance & Optimization
07a1a824-9dc9-4d7f-802d-98368cba0445,414,Feature,Code View,"<p class=""editor-paragraph"">Provides a code view similar to Dreamweaver, allowing users to directly edit the HTML, CSS, and JavaScript.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzA3YTFhODI0LTlkYzktNGQ3Zi04MDJkLTk4MzY4Y2JhMDQ0NQ==,CYCLE,,,,,,,Low,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:57.986Z,,,,,Code & Customization
daa66ac7-2fe1-42a9-b793-0b012d38ab1e,412,Feature,Multi-Select Items,"<p class=""editor-paragraph"">Allows users to select and manipulate multiple elements simultaneously within the Webflow designer.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2RhYTY2YWM3LTJmZTEtNDJhOS1iNzkzLTBiMDEyZDM4YWIxZQ==,CYCLE,,,,,,,Medium,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:57.839Z,,,,,Designer Tools & Features
8153e216-0771-4dec-a09f-b431e544c6a3,409,Feature,CSS Compilation,"<p class=""editor-paragraph"">Automatically compiles CSS stylesheets to improve website performance and maintainability.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzgxNTNlMjE2LTA3NzEtNGRlYy1hMDlmLWI0MzFlNTQ0YzZhMw==,CYCLE,,,,,,,Strong,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:57.628Z,,,,,Website Performance & Optimization
5e2622ff-4709-4408-b267-414fc8b7cb76,408,Feature,Code Flexibility,"<p class=""editor-paragraph"">Provides greater control over the underlying code, allowing users to make custom adjustments beyond the visual interface.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzVlMjYyMmZmLTQ3MDktNDQwOC1iMjY3LTQxNGZjOGI3Y2I3Ng==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:57.560Z,,,,,Code & Customization
7167977c-19b2-45f0-9c21-20ec42f537d6,400,Feature,Accidental Deletion Protection,"<p class=""editor-paragraph"">Implements features to prevent accidental page deletions and provide easier recovery options.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzcxNjc5NzdjLTE5YjItNDVmMC05YzIxLTIwZWM0MmY1MzdkNg==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:56.998Z,,,,,Content Management System (CMS)
91e26a1c-a162-486e-9155-4586a04eb9a4,399,Feature,Dashboard Explanations,"<p class=""editor-paragraph"">Offers more detailed explanations and tooltips directly on the dashboard to clarify the purpose of various options.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzkxZTI2YTFjLWExNjItNDg2ZS05MTU1LTQ1ODZhMDRlYjlhNA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:56.924Z,,,,,Edit Mode
6eb3c195-25f9-4ba8-ab57-d8158058a10a,396,Feature,Customizable Grid System,"<p class=""editor-paragraph"">Provides more granular control over the grid system, allowing users to customize it to match specific design requirements.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzZlYjNjMTk1LTI1ZjktNGJhOC1hYjU3LWQ4MTU4MDU4YTEwYQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:56.710Z,,,,,Designer Tools & Features
1370ef2a-a198-40e5-8e5a-922550539542,394,Feature,Expanded Effects Tutorials,"<p class=""editor-paragraph"">Provides more comprehensive tutorials and documentation on the various effects that can be applied to elements within Webflow.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzEzNzBlZjJhLWExOTgtNDBlNS04ZTVhLTkyMjU1MDUzOTU0Mg==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:56.549Z,,,,,Interactions
be346c17-72fc-45c8-b62f-216e5e2691f8,392,Feature,Private Published Sites,"<p class=""editor-paragraph"">Allows users to publish sites privately, preventing them from being indexed by search engines.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2JlMzQ2YzE3LTcyZmMtNDVjOC1iNjJmLTIxNmU1ZTI2OTFmOA==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:56.399Z,,,,,SEO & Analytics
f276bedc-7eea-4373-8b62-5699888f02f7,391,Feature,Manual Effect Creation Tools,"<p class=""editor-paragraph"">Provides tools and resources to simplify the manual creation of custom effects within Webflow.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2YyNzZiZWRjLTdlZWEtNDM3My04YjYyLTU2OTk4ODhmMDJmNw==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:56.318Z,,,,,Interactions
6531f83b-a901-43f4-a7de-cf1f67ab2593,390,Feature,Improved New User Onboarding,"<p class=""editor-paragraph"">Streamlines the onboarding process for new users, providing clearer guidance and labeling to reduce the initial learning curve.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzY1MzFmODNiLWE5MDEtNDNmNC1hN2RlLWNmMWY2N2FiMjU5Mw==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:56.242Z,,,,,Designer Tools & Features
1bfef807-adb8-4ac7-83c5-e56fee794c79,388,Feature,Simplified Database Management,"<p class=""editor-paragraph"">Provides a more intuitive and user-friendly interface for adding and managing databases within Webflow projects.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzFiZmVmODA3LWFkYjgtNGFjNy04M2M1LWU1NmZlZTc5NGM3OQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:56.087Z,,,,,Content Management System (CMS)
b820af0e-498f-4caf-9e68-587cd5dc08b2,387,Feature,Motion Graphics Builder,"<p class=""editor-paragraph"">Integrates a motion graphics builder directly into Webflow, enabling users to create animations and dynamic visual elements.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2I4MjBhZjBlLTQ5OGYtNGNhZi05ZTY4LTU4N2NkNWRjMDhiMg==,CYCLE,,,,,,,,,,,3,,,,alexander@cycle.app,2025-03-26T22:50:56.019Z,,,,,Interactions
d74c4a61-62b9-4913-ad52-8c0fd0d896f6,383,Feature,Improved Icon Clarity,"<p class=""editor-paragraph"">Redesigns or labels icons within the Webflow interface to improve clarity and reduce the learning curve for new users.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2Q3NGM0YTYxLTYyYjktNDkxMy1hZDUyLThjMGZkMGQ4OTZmNg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:55.721Z,,,,,Designer Tools & Features
774f8b79-8f8e-46f8-b669-d871c970d86d,382,Feature,Simplified Settings Navigation,"<p class=""editor-paragraph"">Improves the user experience by streamlining settings navigation and reducing the number of clicks required to access specific options.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzc3NGY4Yjc5LThmOGUtNDZmOC1iNjY5LWQ4NzFjOTcwZDg2ZA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:55.649Z,,,,,Designer Tools & Features
70caa591-8d6a-4aaf-b770-982e8d09a883,381,Feature,Lower Subscription Code Export,"<p class=""editor-paragraph"">Enables code export functionality for users on lower-tier subscription plans, providing more flexibility in hosting options.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzcwY2FhNTkxLThkNmEtNGFhZi1iNzcwLTk4MmU4ZDA5YTg4Mw==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:55.575Z,,,,,Code & Customization
579f9e5e-84b9-455f-8af7-bb5b9aa398b8,379,Feature,Expanded Free Tier Tools,"<p class=""editor-paragraph"">Offers a wider range of free custom tools and elements within the free tier to allow users to create more complex designs without immediate cost.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzU3OWY5ZTVlLTg0YjktNDU1Zi04YWY3LWJiNWI5YWEzOThiOA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:55.368Z,,,,,Designer Tools & Features
79cd7d28-4150-4ee4-98f4-31ca095923c1,378,Feature,Offline Editing Mode,"<p class=""editor-paragraph"">Allows users to work on Webflow projects even without an active internet connection, syncing changes when connectivity is restored.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzc5Y2Q3ZDI4LTQxNTAtNGVlNC05OGY0LTMxY2EwOTU5MjNjMQ==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:55.281Z,,,,,Edit Mode
4ab87ed4-d9de-4ec8-abf2-d93f5057c0d3,377,Feature,Improved Backend SEO Access,"<p class=""editor-paragraph"">Simplifies access to SEO settings and backend meta tags to improve search engine optimization workflows.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzRhYjg3ZWQ0LWQ5ZGUtNGVjOC1hYmYyLWQ5M2Y1MDU3YzBkMw==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:55.103Z,,,,,SEO & Analytics
3270416e-f074-46d2-91cc-394a047f19cc,376,Feature,Transparent Pricing,"<p class=""editor-paragraph"">Makes pricing structures more transparent and easier to understand, reducing confusion about subscription costs and feature limitations.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzMyNzA0MTZlLWYwNzQtNDZkMi05MWNjLTM5NGEwNDdmMTljYw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:54.997Z,,,,,Security
d714ceb7-1a7c-44e0-986e-2845a19d9d08,374,Feature,Scroll Functionality Fixes,"<p class=""editor-paragraph"">Resolves issues where scrolling functionality disappears while in the designer, especially when using a Wacom tablet.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2Q3MTRjZWI3LTFhN2MtNDRlMC05ODZlLTI4NDVhMTlkOWQwOA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:54.860Z,,,,,Designer Tools & Features
b7fe89eb-c1c3-46f1-b8c6-2e0edb422b4a,373,Feature,Simplified Integration Explanations,"<p class=""editor-paragraph"">Provides clearer and more detailed explanations for integrating third-party programs like Shopify and PayPal.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2I3ZmU4OWViLWMxYzMtNDZmMS1iOGM2LTJlMGVkYjQyMmI0YQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:54.791Z,,,,,Designer Tools & Features
d827dd6b-eecc-49a3-b4aa-166d0fed875d,372,Feature,Pseudo-Class Support,"<p class=""editor-paragraph"">Adds support for CSS pseudo-classes (e.g., :after, :before, nth-child) to provide greater design flexibility and control.</p>",,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2Q4MjdkZDZiLWVlY2MtNDlhMy1iNGFhLTE2NmQwZmVkODc1ZA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-26T22:50:54.721Z,,,,,Code & Customization
bfe15561-9d35-45e8-9452-d0527a8d654f,371,Feature,Improved Tutorial Clarity,"<p class=""editor-paragraph"">Provides more comprehensive and clearer tutorials, especially for designers unfamiliar with web development terminology, to ease the learning curve.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2JmZTE1NTYxLTlkMzUtNDVlOC05NDUyLWQwNTI3YThkNjU0Zg==,CYCLE,,,,,,,,,,,3,,,,alexander@cycle.app,2025-03-26T22:50:54.650Z,,,,,Designer Tools & Features
fa71f1fd-9ab0-4819-a7a2-aefdd75db879,370,Feature,Lower Tier Whitelabeling,"<p class=""editor-paragraph"">Offers whitelabeling (removal of Webflow branding) at lower-priced subscription tiers, making it more accessible for agencies and freelancers.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2ZhNzFmMWZkLTlhYjAtNDgxOS1hN2EyLWFlZmRkNzVkYjg3OQ==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:54.577Z,,,,,Security
b11e80d5-3eec-4ee7-a897-04aa23eae7c7,367,Feature,Website Import Capability,"<p class=""editor-paragraph"">Allows users to import existing websites from other platforms into Webflow, facilitating easier migration and consolidation.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2IxMWU4MGQ1LTNlZWMtNGVlNy1hODk3LTA0YWEyM2VhZTdjNw==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:54.371Z,,,,,Page Building
fdf9fee6-9c9a-4c32-ad67-1b46e16b5ac2,366,Feature,Server Reboot Optimization,"<p class=""editor-paragraph"">Optimizes server reboot processes to minimize downtime and ensure continuous availability of hosting and design services.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2ZkZjlmZWU2LTljOWEtNGMzMi1hZDY3LTFiNDZlMTZiNWFjMg==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:54.298Z,,,,,Security
901e6c8c-946d-452a-a7ad-4ba1f425018b,364,Feature,Standard Database Export,"<p class=""editor-paragraph"">Allows users to export their database in a standard format (other than CSV), enabling easier migration to other hosting platforms.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzkwMWU2YzhjLTk0NmQtNDUyYS1hN2FkLTRiYTFmNDI1MDE4Yg==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:54.160Z,,,,,Content Management System (CMS)
385204f5-d3c1-47d5-9dd9-263e7830eaa7,359,Feature,Offline Desktop Application,"<p class=""editor-paragraph"">Allows users to work on Webflow projects offline, saving data locally and syncing with the cloud when possible, addressing concerns about data loss and internet dependency.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzM4NTIwNGY1LWQzYzEtNDdkNS05ZGQ5LTI2M2U3ODMwZWFhNw==,CYCLE,,,,,,,,,,,4,,,,alexander@cycle.app,2025-03-26T22:50:53.816Z,,,,,Designer Tools & Features
ce043da9-ab38-4a2a-a4a0-5eb327c3b836,358,Feature,Publishing Reliability,"<p class=""editor-paragraph"">Improves the reliability of the publishing process to ensure sites are fully updated.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2NlMDQzZGE5LWFiMzgtNGEyYS1hNGEwLTVlYjMyN2MzYjgzNg==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:53.747Z,,,,,Content Management System (CMS)
90d6e9cf-b25a-42f6-9098-1f3979845c4d,357,Feature,Content Layering Improvements,"<p class=""editor-paragraph"">Fixes glitches related to layering content to ensure a smooth design experience.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzkwZDZlOWNmLWIyNWEtNDJmNi05MDk4LTFmMzk3OTg0NWM0ZA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:53.677Z,,,,,Designer Tools & Features
638d5cae-4113-45a5-a8dc-ceb3d2515a76,356,Feature,E-commerce CMS Integration,"<p class=""editor-paragraph"">Integrates a fully functional e-commerce CMS to allow users to easily manage online stores.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzYzOGQ1Y2FlLTQxMTMtNDVhNS1hOGRjLWNlYjNkMjUxNWE3Ng==,CYCLE,,,,,,,,,,,0,OKR,Boost ecommerce flexibility for diverse merchants	,https://product.cycle.app/app/webflow/doc/RG9jX2QzNjQwY2NjLTAxMzAtNDg2Ny05ZTFmLTkwYzE4MmE4MTQwNw==,alexander@cycle.app,2025-03-26T22:50:53.606Z,,,,,Edit Mode
f4310c89-53d9-4a6d-a67a-f48c02c49716,355,Feature,UI Relearning Mitigation,"<p class=""editor-paragraph"">When making UI changes, provide better documentation and on-boarding to mitigate the need to relearn the interface.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2Y0MzEwYzg5LTUzZDktNGE2ZC1hNjdhLWY0OGMwMmM0OTcxNg==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:53.539Z,,,,,Designer Tools & Features
0dc215ba-44fe-4b4f-b7f2-d6977386347e,354,Feature,Significance Prediction,"<p class=""editor-paragraph"">Provides reporting that estimates how long it will take for a variation to reach statistical significance.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzBkYzIxNWJhLTQ0ZmUtNGI0Zi1iN2YyLWQ2OTc3Mzg2MzQ3ZQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:53.474Z,,,,,Optimize
cd52f21c-f9df-4acb-97a1-b7c69b645651,353,Feature,Object Placement Fixes,"<p class=""editor-paragraph"">Fixes issues with object placement on the canvas to improve the design workflow.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2NkNTJmMjFjLWY5ZGYtNGFjYi05N2ExLWI3YzY5YjY0NTY1MQ==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:53.392Z,,,,,Designer Tools & Features
fd8fa343-879b-420b-b850-db77a6955167,352,Feature,Step-by-Step Website Sample,"<p class=""editor-paragraph"">Provides a step-by-step sample website tutorial to guide new users through the process of building a website.</p>",,,,Loop closed,https://product.cycle.app/app/webflow/doc/RG9jX2ZkOGZhMzQzLTg3OWItNDIwYi1iODUwLWRiNzdhNjk1NTE2Nw==,CYCLE,,,,,,,,,,,2,OKR,Empower users to build high-converting websites faster,https://product.cycle.app/app/webflow/doc/RG9jXzUyNjQwNmM2LWYyMDQtNDI4My1hYmIwLWE0MGRjYjVlNjhkZQ==,alexander@cycle.app,2025-03-26T22:50:53.324Z,No release,,,,Page Building
723a4e48-5639-45b6-9dba-af92c3906174,351,Feature,Simplified Code Upload,"<p class=""editor-paragraph"">Simplifies the process of uploading custom code to allow for more advanced customization.</p>",,,,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jXzcyM2E0ZTQ4LTU2MzktNDViNi05ZGJhLWFmOTJjMzkwNjE3NA==,CYCLE,,,,,,,,,,,0,,,,alexander@cycle.app,2025-03-26T22:50:53.255Z,,,,,Code & Customization
